v1,v2,v3,Target
53.90533582,279.0956678,592.9814598,NORMAL
700.0633633,278.8889266,500.0423495,ABNORMAL
54.09621155,500.0619503,589.9546191,ABNORMAL
53.88745614,499.9578232,589.9850013,ABNORMAL
54.05080537,274.9579536,799.9314838,ABNORMAL
53.89176725,275.0608761,800.0299205,ABNORMAL
53.94876998,274.9195773,800.0120247,ABNORMAL
500.0264879,275.0071667,590.0271802,ABNORMAL
96.12742059,275.0498566,591.0357468,NORMAL
499.9615989,274.8704865,589.974334,ABNORMAL
96.03829218,275.1100606,591.0837662,NORMAL
54.08757703,500.0647137,589.959913,ABNORMAL
699.9451423,279.0506528,500.0655931,ABNORMAL
500.1013378,274.9563315,590.0469095,ABNORMAL
500.0905974,274.9226373,589.9833392,ABNORMAL
53.84862427,500.0850473,589.9050561,ABNORMAL
54.07098089,500.2203758,590.1209839,ABNORMAL
54.05688629,500.0293659,589.998579,ABNORMAL
699.8964643,278.9646197,500.0976015,ABNORMAL
699.8820831,278.8757798,499.9845798,ABNORMAL
499.9359245,274.8799501,590.0488292,ABNORMAL
95.80550877,274.9922048,591.0964472,NORMAL
54.2643649,500.0995236,589.9925237,ABNORMAL
53.88188745,278.9442804,593.2160531,NORMAL
54.06528401,279.0385843,592.9790085,NORMAL
500.1065946,275.1553917,589.9985975,ABNORMAL
54.11260831,500.1616758,590.1035617,ABNORMAL
699.8861567,279.1036389,500.0399988,ABNORMAL
53.96304609,274.8511715,800.1522731,ABNORMAL
499.9786065,275.0351493,590.0711474,ABNORMAL
54.17789294,275.0055802,800.0940021,ABNORMAL
499.95943,275.0558306,589.9962086,ABNORMAL
699.9004485,279.121993,499.9141235,ABNORMAL
95.99955102,274.8457781,590.9527474,NORMAL
54.00398617,274.9619838,799.9709627,ABNORMAL
499.8614575,275.0358683,590.0781129,ABNORMAL
54.13161758,275.1250476,799.9154569,ABNORMAL
699.983902,278.9414605,500.0800292,ABNORMAL
54.08789201,499.9829768,589.8527915,ABNORMAL
54.02995516,500.0738432,590.0402299,ABNORMAL
53.9980243,274.9398695,799.8804936,ABNORMAL
699.9886407,279.0649121,499.9742455,ABNORMAL
54.22879319,279.0387087,592.8842947,NORMAL
96.05316632,275.0217358,590.9528257,NORMAL
699.9868126,278.9085207,500.0024731,ABNORMAL
54.01268105,500.1078999,589.918636,ABNORMAL
700.0145292,278.98012,500.023648,ABNORMAL
54.06987156,500.0078792,590.0730018,ABNORMAL
54.02848194,500.1680439,589.8956748,ABNORMAL
96.07931419,275.0100459,591.1073621,NORMAL
699.9726638,278.9242577,500.1930382,ABNORMAL
53.87532545,499.8082253,590.0142974,ABNORMAL
53.9166125,279.073303,593.0189434,NORMAL
95.94530621,274.9493765,591.0984214,NORMAL
95.83371078,275.0922882,590.9679263,NORMAL
499.9757332,275.0294186,590.0978831,ABNORMAL
54.03302289,274.9031512,800.1230566,ABNORMAL
53.94943003,500.0075571,589.9501843,ABNORMAL
96.03605376,275.0666717,591.0068793,NORMAL
54.08585453,278.9916133,592.9601486,NORMAL
699.9666186,279.2187963,499.9714684,ABNORMAL
53.95225159,274.961345,799.9651736,ABNORMAL
53.89458674,274.9367263,799.907835,ABNORMAL
53.99353381,500.0551031,589.8951487,ABNORMAL
54.01277287,275.0432874,799.8947156,ABNORMAL
54.26537074,275.0307401,799.9463094,ABNORMAL
54.02863922,500.1235453,589.8332665,ABNORMAL
700.1512691,279.0117701,499.9370588,ABNORMAL
699.9674414,278.9675094,499.8002037,ABNORMAL
54.07734306,275.1053255,799.8578086,ABNORMAL
96.12594899,274.9091042,591.0557536,NORMAL
95.97319682,274.9452858,591.0780144,NORMAL
499.9174499,275.1134421,590.1538135,ABNORMAL
54.06476595,279.0968382,593.0811994,NORMAL
96.05434406,274.9308985,591.0781171,NORMAL
53.86876018,275.0141694,799.9817367,ABNORMAL
699.9952793,279.130945,499.9404699,ABNORMAL
53.88343704,499.8440182,590.1058414,ABNORMAL
53.98146585,500.1630795,590.0503389,ABNORMAL
53.9463174,275.1168292,800.0134746,ABNORMAL
699.8807481,278.9910021,499.9184158,ABNORMAL
53.83294483,279.0055458,593.0071219,NORMAL
54.10185203,275.0546971,799.9162567,ABNORMAL
499.9817041,275.0598825,589.913832,ABNORMAL
54.11830909,499.903546,590.1755996,ABNORMAL
499.930159,274.9673965,590.1486932,ABNORMAL
699.77333,278.9322953,500.0743852,ABNORMAL
54.04503542,499.8753027,590.024628,ABNORMAL
499.9226083,274.9234611,589.8837162,ABNORMAL
700.0374508,278.9844818,500.0053649,ABNORMAL
95.84450893,275.0750413,591.0365072,NORMAL
54.21315125,275.0305055,800.0472075,ABNORMAL
95.93163205,274.9810105,590.9776415,NORMAL
54.03151271,275.0144651,800.1510108,ABNORMAL
53.90190321,499.9927723,590.0377784,ABNORMAL
96.1023648,275.0877129,591.136392,NORMAL
53.98830807,499.8032541,590.0112852,ABNORMAL
499.9133785,274.9483163,589.9445661,ABNORMAL
96.12564938,275.0437645,590.9770802,NORMAL
96.1507035,274.8477837,590.8423307,NORMAL
96.00390388,274.8951427,590.9638182,NORMAL
499.9603159,274.8223143,589.820098,ABNORMAL
53.81904793,275.1073524,799.9614086,ABNORMAL
54.01038258,499.9133783,590.0530534,ABNORMAL
95.99602241,274.8106145,590.9229253,NORMAL
54.13860179,275.0932637,799.9698243,ABNORMAL
95.9986421,275.1434372,590.8974816,NORMAL
96.01409116,275.0511272,590.9484039,NORMAL
54.04930403,279.0951821,592.9185125,NORMAL
499.8755355,275.0421376,590.0601416,ABNORMAL
54.12637168,278.9581901,592.9670692,NORMAL
53.96513071,274.8653303,799.9024712,ABNORMAL
54.16114299,275.0604424,800.0220834,ABNORMAL
95.95211355,274.8407911,590.8726306,NORMAL
96.04746745,274.8555263,590.9491242,NORMAL
500.0751475,274.9445697,590.0535252,ABNORMAL
54.03230115,279.0053409,593.0622756,NORMAL
53.96826682,275.0018278,799.9893493,ABNORMAL
53.9075594,500.050768,590.0691608,ABNORMAL
53.96014921,279.0484712,593.0019365,NORMAL
53.87405862,275.0189854,800.0528808,ABNORMAL
499.9305045,275.0937072,589.9772781,ABNORMAL
95.84398262,275.0385653,591.0459989,NORMAL
699.9668177,278.8243229,500.0711982,ABNORMAL
53.95707427,278.8906485,592.9999634,NORMAL
53.99926949,499.8828648,590.1669921,ABNORMAL
700.0117587,279.0078629,500.0993437,ABNORMAL
499.9722176,275.1250009,590.0750558,ABNORMAL
700.152245,278.9696672,499.9358046,ABNORMAL
54.06560024,275.1111107,800.0229517,ABNORMAL
53.95968003,275.0659651,799.9008021,ABNORMAL
53.97445633,275.1103115,800.0792937,ABNORMAL
54.11546714,499.9822614,590.1598076,ABNORMAL
53.89356416,499.9661969,589.9727012,ABNORMAL
54.16205193,500.1369057,590.0385453,ABNORMAL
95.99443039,275.1116993,591.1534699,NORMAL
96.13699036,274.9082254,590.9608643,NORMAL
54.03039593,275.0889802,799.8772028,ABNORMAL
96.09681329,275.0761745,590.9453074,NORMAL
95.93838417,274.9795701,590.9381639,NORMAL
500.0831064,274.8958871,589.8635022,ABNORMAL
54.06980391,279.1201378,593.020118,NORMAL
54.1277273,500.002304,589.8775484,ABNORMAL
54.03053967,500.0451564,589.8913837,ABNORMAL
95.97499847,275.0124752,590.9915619,NORMAL
499.7447349,274.9066797,590.0684331,ABNORMAL
699.9707529,278.9162951,500.0709016,ABNORMAL
95.98123278,274.9516484,590.8890296,NORMAL
53.98347708,274.9497055,800.156167,ABNORMAL
699.9325992,279.1656608,500.0087594,ABNORMAL
54.04537512,278.8554617,593.0512785,NORMAL
53.90178912,499.8956441,589.9853719,ABNORMAL
54.02505653,279.0410457,592.9194194,NORMAL
500.0324346,274.9871813,589.9759759,ABNORMAL
54.04895389,275.0073553,799.9154389,ABNORMAL
700.0033137,278.8136756,500.1003696,ABNORMAL
53.9767983,499.9746076,589.9171183,ABNORMAL
53.95160224,500.0809802,589.9453672,ABNORMAL
500.1274963,274.9757532,589.9793127,ABNORMAL
96.04054572,275.0269402,591.0056546,NORMAL
499.8982601,275.0554364,589.8961329,ABNORMAL
54.05869066,278.9075299,592.8052838,NORMAL
96.07984578,274.9977217,591.0649431,NORMAL
700.0458579,279.0135792,499.9434369,ABNORMAL
95.88660791,275.1096626,590.9203246,NORMAL
54.0729973,279.0590946,592.9365792,NORMAL
700.0873083,278.9116379,499.8864747,ABNORMAL
500.193941,274.903868,589.9897315,ABNORMAL
53.92841668,278.9196239,593.173241,NORMAL
53.78956277,500.0218741,590.0419252,ABNORMAL
53.84435785,279.0869119,593.039539,NORMAL
700.0619919,279.0434166,499.8777387,ABNORMAL
699.9466426,278.9107877,499.9402422,ABNORMAL
54.05734052,279.1835809,592.9717325,NORMAL
53.91219621,499.9260874,590.039163,ABNORMAL
499.980922,274.6877288,589.8837295,ABNORMAL
700.003652,278.9021842,499.9487167,ABNORMAL
54.04675672,274.9635908,799.9152158,ABNORMAL
54.12784865,279.1517182,592.9560714,NORMAL
54.07322987,275.0637288,800.0581279,ABNORMAL
96.17451196,274.9679499,590.8491185,NORMAL
54.05939197,279.0594806,592.8817947,NORMAL
700.0279715,278.9795533,500.1158582,ABNORMAL
96.07766186,275.0229115,591.0414722,NORMAL
53.87432468,275.0022488,799.9902525,ABNORMAL
699.9341644,279.0112871,499.8724793,ABNORMAL
700.0845138,278.9622246,499.8417499,ABNORMAL
54.00507219,500.0448048,589.9518419,ABNORMAL
54.10133197,275.0613132,800.0148262,ABNORMAL
53.96727826,275.0030024,800.0194587,ABNORMAL
53.94408707,279.1413175,592.9226157,NORMAL
53.98276541,499.9038493,589.961064,ABNORMAL
53.9899272,275.0205188,800.0183416,ABNORMAL
699.8465411,278.998117,499.9866007,ABNORMAL
499.8596454,275.1029832,589.9656734,ABNORMAL
700.1010401,279.0171753,500.08092,ABNORMAL
54.0547629,274.9014994,799.8414922,ABNORMAL
699.9846723,279.0389271,500.1203338,ABNORMAL
53.91136871,499.9281439,590.110639,ABNORMAL
499.9671082,275.1188168,589.9748083,ABNORMAL
499.9123706,274.994882,590.0998147,ABNORMAL
96.05961996,275.0239366,590.9400057,NORMAL
53.86646664,279.0461027,593.0807383,NORMAL
499.9504425,275.0359072,590.0014053,ABNORMAL
54.04411635,500.0121361,589.9512302,ABNORMAL
54.03963453,274.9188837,799.9870394,ABNORMAL
499.9147792,275.0891397,589.9999593,ABNORMAL
53.95935473,279.1290605,593.066073,NORMAL
54.0002719,274.9901597,799.9370999,ABNORMAL
53.91762375,275.0062018,799.9036305,ABNORMAL
54.03163119,500.1242706,590.0069571,ABNORMAL
53.84418374,279.146571,593.1250433,NORMAL
53.8585029,500.0043551,590.0442746,ABNORMAL
699.9284109,278.9907047,500.0904832,ABNORMAL
95.84794349,275.1692378,590.9470942,NORMAL
53.9349942,279.0450993,592.9156577,NORMAL
53.95885584,499.7760648,590.057215,ABNORMAL
500.1600212,274.938221,589.896868,ABNORMAL
95.83770051,274.7966773,591.055551,NORMAL
53.95025559,499.9910231,589.9345936,ABNORMAL
53.96316415,274.9586467,800.084775,ABNORMAL
54.21205984,278.8577835,592.7959295,NORMAL
96.07016431,275.0468951,591.0289536,NORMAL
54.04379924,499.9590271,589.8309578,ABNORMAL
500.0070826,274.8506667,590.0195276,ABNORMAL
500.0220251,274.7977963,590.2323474,ABNORMAL
54.09119702,278.7877892,593.0696842,NORMAL
54.00641198,279.0381332,593.131498,NORMAL
499.821367,274.9081177,590.0371994,ABNORMAL
96.18302658,275.0110134,591.0680721,NORMAL
54.0557159,499.947667,589.9646521,ABNORMAL
53.99643411,275.1639906,800.0672039,ABNORMAL
499.8977332,274.9803103,589.9399871,ABNORMAL
53.99832929,499.7684161,590.0944579,ABNORMAL
699.7461006,278.9569164,500.1122226,ABNORMAL
53.96694824,275.0204198,800.024626,ABNORMAL
53.96159205,275.2499416,799.954321,ABNORMAL
700.1557395,279.135328,500.0166912,ABNORMAL
500.1857348,275.1396187,589.9052888,ABNORMAL
499.8967038,274.8669777,589.8561446,ABNORMAL
53.94980432,275.0277833,800.0148838,ABNORMAL
54.0307558,275.0353718,800.0091338,ABNORMAL
54.02725102,499.9539617,589.9939011,ABNORMAL
96.01699627,275.1352692,591.1472465,NORMAL
500.0668877,275.1441278,590.0439478,ABNORMAL
53.90115436,499.8653076,590.2033191,ABNORMAL
96.09282062,274.9382877,590.8018074,NORMAL
700.1350984,278.8860428,499.9613604,ABNORMAL
54.09909245,275.0575018,800.051443,ABNORMAL
53.90325394,499.8446149,590.1289492,ABNORMAL
54.01714778,499.9836704,590.012739,ABNORMAL
700.1459065,279.0422617,499.9946186,ABNORMAL
699.9347112,279.2085857,499.9637206,ABNORMAL
500.0325539,274.969591,590.0321276,ABNORMAL
54.06901035,275.0104923,800.0495195,ABNORMAL
499.9120338,274.9948086,589.9687769,ABNORMAL
499.9235554,275.1333141,589.8357324,ABNORMAL
95.93753681,275.211575,591.1611162,NORMAL
96.04708064,274.9670962,591.02987,NORMAL
53.89093301,274.8696919,800.0862602,ABNORMAL
53.92572725,274.951487,800.034958,ABNORMAL
54.00642723,275.0015383,800.1158534,ABNORMAL
699.9442386,278.9336178,499.9461503,ABNORMAL
95.89180794,275.1177197,590.9186854,NORMAL
96.03110235,274.9411556,591.1020918,NORMAL
499.7354405,275.0610745,590.0091339,ABNORMAL
53.95140566,499.9568367,590.0534928,ABNORMAL
700.0734532,279.0886185,499.9860726,ABNORMAL
53.94961466,275.0487847,799.8337543,ABNORMAL
53.94195461,275.1548336,800.1070871,ABNORMAL
96.12243627,274.9346838,591.0325108,NORMAL
54.01400339,279.0124369,593.0836094,NORMAL
53.91291252,500.1190568,590.0479994,ABNORMAL
53.95233142,500.0107451,590.0118422,ABNORMAL
53.95866082,500.0398559,590.0967961,ABNORMAL
699.950951,279.0371794,499.7718618,ABNORMAL
96.01400464,275.1116687,591.0172392,NORMAL
54.0812107,500.0247853,590.1498359,ABNORMAL
95.90473516,275.1201721,591.0056184,NORMAL
499.9188988,275.0707498,589.824239,ABNORMAL
95.95761691,274.9117126,591.1061039,NORMAL
96.10387437,274.929042,590.96981,NORMAL
53.96348106,275.113002,800.1079762,ABNORMAL
54.15748184,275.1558689,800.0320036,ABNORMAL
53.94720975,499.9443265,590.0942292,ABNORMAL
500.1296943,274.9060606,590.0656585,ABNORMAL
96.00843194,274.9579293,590.9074116,NORMAL
96.23305016,275.0568752,590.9531876,NORMAL
700.0234277,278.9986535,500.18517,ABNORMAL
499.8242504,275.0507307,589.8119296,ABNORMAL
95.82712501,274.934825,590.9125279,NORMAL
499.8768063,274.9672465,589.9138058,ABNORMAL
700.051199,278.8539362,500.1603585,ABNORMAL
499.9800427,274.9963784,589.7613469,ABNORMAL
54.15379859,500.1259686,590.2645856,ABNORMAL
700.036283,278.9262655,499.9401692,ABNORMAL
500.0273673,275.0603268,590.1139362,ABNORMAL
53.99688518,275.0882843,799.8009614,ABNORMAL
54.04719192,278.8768018,592.9521085,NORMAL
499.8716137,275.0534255,589.8550985,ABNORMAL
96.22747571,274.9662933,591.0250845,NORMAL
53.92299486,274.9881087,800.1097874,ABNORMAL
54.16165687,499.8350664,589.9113012,ABNORMAL
96.04971112,274.8634722,590.990669,NORMAL
54.06407832,500.1747774,590.0012045,ABNORMAL
53.93578412,279.0594365,592.930498,NORMAL
54.09926125,275.1225769,800.0433138,ABNORMAL
53.98814635,500.0970146,590.0732343,ABNORMAL
96.15544851,274.9880327,591.0040761,NORMAL
700.070537,278.8416977,499.9374905,ABNORMAL
699.8581618,279.0022643,499.9327038,ABNORMAL
53.83679957,278.9753213,592.9121376,NORMAL
699.9895044,278.9521601,500.0281323,ABNORMAL
699.960829,279.0485606,499.9384947,ABNORMAL
53.817294,278.9908933,593.0521229,NORMAL
53.9424639,499.9976808,590.123832,ABNORMAL
53.98050693,279.0636746,592.8506954,NORMAL
54.15845904,278.9781698,593.1074722,NORMAL
54.0279207,275.0550734,800.0457689,ABNORMAL
54.21467291,275.0140722,799.9744495,ABNORMAL
54.15567273,279.0141638,593.0112223,NORMAL
95.96163836,274.9772709,591.0572191,NORMAL
53.90860965,499.8751933,589.9015941,ABNORMAL
54.08750978,500.0398921,590.1419819,ABNORMAL
53.94255183,275.1228652,800.0192142,ABNORMAL
54.11123438,499.850808,590.057627,ABNORMAL
53.85957852,278.9570738,592.9292868,NORMAL
500.0659029,275.0599087,589.9594091,ABNORMAL
96.11313698,275.0955956,591.1430624,NORMAL
53.98130085,275.0101315,799.9707752,ABNORMAL
53.74068041,275.0242813,800.1903922,ABNORMAL
54.09073252,499.9862358,589.9571176,ABNORMAL
53.91629933,274.8727797,800.0641765,ABNORMAL
54.0848336,279.0771393,592.8070832,NORMAL
96.04135462,275.1222241,591.13385,NORMAL
53.90344718,274.9466999,799.7558906,ABNORMAL
53.93190619,274.8278685,800.1536809,ABNORMAL
499.8524989,274.9165225,590.0028353,ABNORMAL
499.906757,275.065546,590.1308717,ABNORMAL
500.0706314,275.1027219,590.1224312,ABNORMAL
699.8522573,278.9550351,500.1735296,ABNORMAL
96.06516929,275.1811116,590.9763265,NORMAL
499.9255572,274.9868199,589.966269,ABNORMAL
499.911681,275.0574113,590.0644937,ABNORMAL
53.99332707,279.1147599,593.0430579,NORMAL
96.23494137,275.0051223,591.0353567,NORMAL
499.8205084,274.8268241,590.1410348,ABNORMAL
53.85756344,274.9394368,800.132223,ABNORMAL
54.06118241,279.0353392,593.106893,NORMAL
53.94061661,500.0477415,590.0460883,ABNORMAL
54.04482123,500.0481675,589.9614242,ABNORMAL
700.0535454,278.6554146,500.01762,ABNORMAL
499.9369206,275.188655,590.0406459,ABNORMAL
499.9320387,274.9430567,590.0644485,ABNORMAL
54.04968171,499.903726,589.8755743,ABNORMAL
700.0903226,278.9352273,500.00239,ABNORMAL
95.80879379,275.0907432,591.1495455,NORMAL
53.97888972,274.8101727,800.087388,ABNORMAL
53.97399247,500.1133151,589.9490784,ABNORMAL
53.91537278,279.0437105,593.132578,NORMAL
54.03296267,279.0147689,592.8944179,NORMAL
53.91480718,500.0913734,589.9742239,ABNORMAL
700.1152795,278.771402,499.9978155,ABNORMAL
54.00122573,279.1483852,593.1802913,NORMAL
499.8105445,274.871204,589.9732594,ABNORMAL
95.8283589,275.1967318,590.7695252,NORMAL
499.7906254,274.8860935,589.8695792,ABNORMAL
499.947599,274.8143325,590.007191,ABNORMAL
53.97712295,275.049127,799.7840269,ABNORMAL
54.0491843,500.0932815,589.9442098,ABNORMAL
95.95609721,275.0330084,591.0324896,NORMAL
53.97839895,278.9388299,593.0680794,NORMAL
700.1655696,278.9489859,500.0274959,ABNORMAL
54.12565003,275.0522022,799.9558316,ABNORMAL
95.89343272,274.9956506,591.0779579,NORMAL
53.91635553,499.8725791,590.1231841,ABNORMAL
499.953091,275.0889071,589.7044409,ABNORMAL
96.11726641,274.9020553,590.8179888,NORMAL
54.1098285,275.0657858,799.9948666,ABNORMAL
499.9323307,275.034008,589.9861606,ABNORMAL
54.30228632,278.7611702,592.8374633,NORMAL
499.8414735,275.1955396,589.9965534,ABNORMAL
54.02272935,278.8542295,592.9696516,NORMAL
700.1623177,278.9027438,500.0097414,ABNORMAL
499.9287959,275.1596969,590.0157247,ABNORMAL
53.83488486,279.1568064,593.0493298,NORMAL
53.90248877,499.9841329,590.0653603,ABNORMAL
499.9771723,274.937796,590.0765966,ABNORMAL
54.03404364,274.9255572,800.0538218,ABNORMAL
54.08716569,274.9654732,799.9306953,ABNORMAL
54.06348543,500.127497,589.9329414,ABNORMAL
53.96455199,279.0235461,593.0113005,NORMAL
54.06300401,279.0512245,593.1087605,NORMAL
95.92765586,275.0291173,590.8163481,NORMAL
500.0490219,274.9973589,590.0697569,ABNORMAL
53.99954848,279.0116462,592.8558344,NORMAL
53.88755132,275.0135736,799.963811,ABNORMAL
96.07145086,274.9733296,591.0400993,NORMAL
96.01873715,275.1219301,591.0925603,NORMAL
54.06002113,275.0292354,799.961144,ABNORMAL
96.05529857,275.1600545,591.0589278,NORMAL
53.85073686,500.1300881,590.2306168,ABNORMAL
700.0466802,278.9599556,500.0910278,ABNORMAL
700.0132577,279.2510885,500.0254816,ABNORMAL
499.8143846,275.0000314,590.0794567,ABNORMAL
95.96901014,274.9871259,591.0917544,NORMAL
500.1149616,274.945352,589.9129343,ABNORMAL
500.0353335,275.0228674,589.8455353,ABNORMAL
96.05105153,275.1654496,591.0901976,NORMAL
53.96476161,500.078368,589.9848266,ABNORMAL
54.0063455,279.0640462,593.1106081,NORMAL
700.2225267,279.0659917,499.9124331,ABNORMAL
95.86820931,274.9505482,590.9208315,NORMAL
96.00874516,274.9090055,590.9271734,NORMAL
53.97443779,275.1146536,800.0205441,ABNORMAL
700.2138612,279.0912338,499.915594,ABNORMAL
500.0748081,274.9313171,589.8336971,ABNORMAL
96.15060187,274.9102744,590.9678685,NORMAL
53.80885577,274.9095233,799.9897516,ABNORMAL
53.96187926,499.9353026,589.9365144,ABNORMAL
499.8771049,274.9512661,589.8343899,ABNORMAL
95.94881559,275.1511346,591.0666189,NORMAL
699.9630999,279.0570407,499.9997074,ABNORMAL
54.16023977,279.1131297,592.9155651,NORMAL
699.9538138,278.7966184,499.9130848,ABNORMAL
699.9126694,279.0861415,500.1740455,ABNORMAL
699.9746475,278.9481288,500.009466,ABNORMAL
95.97682607,274.9773264,590.8450739,NORMAL
96.07630826,275.1173889,590.9811788,NORMAL
54.05231829,279.0316625,592.8810138,NORMAL
54.23776067,278.9721477,593.078761,NORMAL
499.9703236,274.7966688,589.8950918,ABNORMAL
54.02118166,278.7952745,592.9701931,NORMAL
53.87863885,499.8782058,590.1516222,ABNORMAL
500.0042111,275.1124212,590.0016337,ABNORMAL
54.04496557,279.002282,593.0389661,NORMAL
700.0006865,278.9943859,500.0400821,ABNORMAL
96.02996885,275.0312298,591.0450321,NORMAL
499.983692,274.9666311,589.8129212,ABNORMAL
499.9149115,274.99257,589.9788967,ABNORMAL
700.0928657,278.9846906,500.1104781,ABNORMAL
54.02013946,278.8399884,593.0738651,NORMAL
500.0579262,275.0953684,590.0529764,ABNORMAL
54.20289248,500.0190757,590.0092204,ABNORMAL
53.91656933,500.0331103,589.9319853,ABNORMAL
53.93519162,500.0015082,590.143931,ABNORMAL
499.9819403,275.1971071,589.9331828,ABNORMAL
53.96707816,279.1261779,592.9671419,NORMAL
500.0827293,275.047214,589.9900312,ABNORMAL
54.04041563,275.0383782,800.0575546,ABNORMAL
700.0331574,279.1744347,499.9350916,ABNORMAL
96.04603375,274.9892239,590.8918624,NORMAL
54.04952411,278.809662,592.9094348,NORMAL
96.10242964,274.9484472,591.0348346,NORMAL
54.09941817,499.9788496,589.9201492,ABNORMAL
699.911546,279.1361709,499.8227219,ABNORMAL
96.00261855,275.0456748,590.9930981,NORMAL
53.9458938,275.1606705,799.9515181,ABNORMAL
699.8622699,278.8801433,499.936608,ABNORMAL
699.9785692,279.1274521,500.0631233,ABNORMAL
53.95745353,278.9917589,592.9690381,NORMAL
53.93792881,278.856817,592.8124847,NORMAL
499.9713379,274.9135445,589.8590102,ABNORMAL
53.90195326,499.984757,590.065936,ABNORMAL
500.204139,275.1325758,589.8795563,ABNORMAL
699.9931059,279.0041536,500.0455213,ABNORMAL
96.16772691,274.940084,590.9017627,NORMAL
53.78577164,278.9403495,592.9634736,NORMAL
53.93770859,500.0606224,589.9785177,ABNORMAL
95.78140174,275.0671056,591.0216542,NORMAL
500.1294634,275.0927831,589.9351146,ABNORMAL
499.9827987,274.9782283,590.0791165,ABNORMAL
54.00498267,500.0773803,589.946789,ABNORMAL
54.00311734,275.0194055,799.9524076,ABNORMAL
54.06061109,279.0028995,593.0835848,NORMAL
54.12495591,275.0050691,799.9603191,ABNORMAL
54.07288874,500.1200735,589.9346767,ABNORMAL
499.9668627,274.8739919,589.9534261,ABNORMAL
54.14421781,275.1374045,800.023754,ABNORMAL
96.03637717,274.9001951,591.0340096,NORMAL
499.7080715,274.9344608,589.9847855,ABNORMAL
53.86876871,274.9698946,799.9868387,ABNORMAL
96.03050192,274.7330978,591.0586678,NORMAL
54.00639284,500.0645765,590.0459917,ABNORMAL
96.18461446,275.1451724,591.0902951,NORMAL
54.00791877,499.9400599,590.0871369,ABNORMAL
500.0724487,274.9756231,589.9950908,ABNORMAL
54.00034765,279.1572079,592.965327,NORMAL
53.91442005,499.8320743,589.8075449,ABNORMAL
700.1783128,278.899815,499.8603339,ABNORMAL
700.0103913,279.0009846,499.9299457,ABNORMAL
500.1824435,275.1169259,589.9114794,ABNORMAL
700.1638322,279.1306206,499.8838673,ABNORMAL
54.17048379,500.0889167,589.9761211,ABNORMAL
53.9975079,275.0662547,800.1509141,ABNORMAL
96.06305068,274.9979862,590.9600225,NORMAL
95.91454011,274.9904017,590.9820021,NORMAL
700.052481,279.0692385,499.9616429,ABNORMAL
700.0070541,279.1604789,499.979388,ABNORMAL
53.88780021,274.9695659,799.9340648,ABNORMAL
95.9311953,275.0131188,591.0518054,NORMAL
699.9591044,278.7511047,500.1138201,ABNORMAL
500.0094088,275.0438307,590.1650511,ABNORMAL
499.9869826,275.1785942,590.0231265,ABNORMAL
499.9668462,274.9686852,590.0724699,ABNORMAL
500.0270993,274.9813549,590.0178462,ABNORMAL
500.065627,275.0195213,589.945582,ABNORMAL
54.0067068,278.8386181,592.8899172,NORMAL
95.9776519,275.0267882,591.0191475,NORMAL
699.949334,278.9902681,499.8629893,ABNORMAL
500.1715861,274.996577,589.9133028,ABNORMAL
95.99898233,275.1551703,591.2079206,NORMAL
95.92989921,274.9312392,590.9801102,NORMAL
53.87178084,499.9337346,589.9831682,ABNORMAL
95.95219154,275.1542412,590.9216878,NORMAL
53.92371279,499.8748679,590.0021483,ABNORMAL
53.82034464,279.0103576,593.1158226,NORMAL
500.0676901,275.1022647,590.0120252,ABNORMAL
54.2310376,278.8981675,592.7727729,NORMAL
95.94301234,275.0507915,591.0609191,NORMAL
700.2418855,278.9066466,499.965416,ABNORMAL
499.8989379,274.9193307,589.9744485,ABNORMAL
54.02905523,278.8689742,593.1341738,NORMAL
54.02632248,274.8507931,800.1254892,ABNORMAL
54.03094767,279.1032425,592.9301803,NORMAL
54.11581067,275.0399847,800.1294206,ABNORMAL
54.08430573,500.0382393,589.9973217,ABNORMAL
499.7811314,275.0335921,590.0606886,ABNORMAL
95.93530361,274.9321643,590.9815096,NORMAL
53.92355047,499.8386748,589.9728789,ABNORMAL
54.01373734,279.0190004,592.9978845,NORMAL
53.93934229,278.955053,593.0767563,NORMAL
53.93818062,279.0090278,593.1482961,NORMAL
96.19170775,275.014978,591.0711598,NORMAL
499.9929708,275.0345248,589.8022748,ABNORMAL
54.03276082,499.9258734,590.2443646,ABNORMAL
53.95102839,279.0557549,592.9910216,NORMAL
699.8348929,279.043711,500.010182,ABNORMAL
54.00448757,499.973091,590.1126592,ABNORMAL
53.85041414,279.1137035,593.0867678,NORMAL
499.9291515,274.9787492,590.0009135,ABNORMAL
54.03949606,279.1465784,593.0496251,NORMAL
500.0407708,274.9963297,589.9308616,ABNORMAL
499.9504644,275.0669076,589.9555267,ABNORMAL
54.14329467,499.8154019,590.1340581,ABNORMAL
700.0813,279.0533171,499.9750198,ABNORMAL
53.96032131,279.0000071,592.8333744,NORMAL
54.05991563,499.8854417,590.1488002,ABNORMAL
700.0152549,279.0154017,500.0698837,ABNORMAL
54.22540931,279.0922036,593.1515783,NORMAL
54.14778955,499.9023628,590.0089427,ABNORMAL
699.9800092,279.0973256,499.9995264,ABNORMAL
53.92476394,278.9774683,593.004835,NORMAL
96.08119726,274.9186304,590.9236048,NORMAL
53.99122337,499.9502739,590.032173,ABNORMAL
54.10280246,499.9700756,589.973668,ABNORMAL
499.8847863,274.9086586,589.8960448,ABNORMAL
